Date,Close,High,Low,Open,Volume,Daily_Return,Price_Change,Price_Change_Pct,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,RSI,MACD,MACD_Signal,MACD_Diff,BB_High,BB_Low,BB_Mid,BB_Width,ATR,OBV,Volume_SMA_20,Volume_Surge,ADX,Plus_DI,Minus_DI,Trend_Slope,Trend_Slope_Pct,Higher_Highs_Count,Lower_Lows_Count,BB_Width_Pctl,RSI_Prev,Plus_DI_Prev,Minus_DI_Prev,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Next_Week_Return,Next_Week_Return_Pct,Target,Trend_Pattern
2016-03-18,4795.64990234375,4804.580078125,4772.41015625,4784.6298828125,2829040000,0.004326640884000588,20.65966796875,0.43266408840005877,4725.564013671875,4671.026025390625,4566.210234375,4731.631210408699,4678.098933165438,64.65296881323994,58.86091152033441,45.3517688089596,13.509142711374814,4837.85555315924,4504.196497622011,4671.026025390625,0.07143164129755121,67.4699542687931,2222820000,1931411000.0,1.464752970755577,17.67731815333721,30.603325747729865,19.327655720158074,12.830812382518797,0.26755106489837943,13.0,8.0,5.0,63.143294006263304,29.875994710351634,20.008198322143944,4774.990234375,4763.97021484375,4728.669921875,4750.27978515625,4748.47021484375,-28.85986328125,-0.6017925384241507,1.0,2.0
2016-03-21,4808.8701171875,4814.85009765625,4785.3798828125,4787.31005859375,1609230000,0.0027567097500775795,13.22021484375,0.27567097500775795,4735.626025390625,4682.939038085938,4568.599033203125,4745.674648004844,4690.5533316437295,65.62332377763178,61.655170195585924,48.61244908628486,13.042721109301063,4853.373569374906,4512.5045067969695,4682.939038085938,0.07278955796897585,64.75568716700431,3832050000,1922171500.0,0.8371937675696471,18.154232826030643,30.741160527179645,18.70016018562614,13.21449534480733,0.27479418289084334,14.0,7.0,10.0,64.65296881323994,30.603325747729865,19.327655720158074,4795.64990234375,4774.990234375,4763.97021484375,4728.669921875,4750.27978515625,37.75,0.7850076853828325,2.0,2.0
2016-03-22,4821.66015625,4835.60009765625,4781.7099609375,4783.60009765625,1596200000,0.0026596765458037908,12.7900390625,0.2659676545803791,4752.91005859375,4698.843041992188,4572.159638671875,4759.490194958509,4703.039695891946,66.57922335209528,64.16206919462275,51.72237310795244,12.439696086670303,4858.376620012536,4539.30946397184,4698.843041992188,0.06790334411881509,63.97957642070043,5428250000,1913094000.0,0.8343552381639375,18.853362203149036,31.207671800893166,17.576403862480912,12.364242025963346,0.256431221307383,15.0,7.0,5.0,65.62332377763178,30.741160527179645,18.70016018562614,4808.8701171875,4795.64990234375,4774.990234375,4763.97021484375,4728.669921875,47.6298828125,0.9878316029959144,2.0,2.0
2016-03-23,4768.85986328125,4816.669921875,4765.3701171875,4813.8701171875,1732630000,-0.010950645889115318,-52.80029296875,-1.0950645889115318,4762.358056640625,4710.155541992188,4574.77703125,4761.19377101719,4709.308283262356,59.25408509476786,61.18298299756225,53.61449508587441,7.568487911687839,4855.199610184013,4565.111473800363,4710.155541992188,0.06158780401144803,63.43032375225754,3695620000,1900816500.0,0.9115188130995285,19.149182748279912,29.231669740468842,18.30149084257694,10.897642666235901,0.22851673101456366,14.0,8.0,5.0,66.57922335209528,31.207671800893166,17.576403862480912,4821.66015625,4808.8701171875,4795.64990234375,4774.990234375,4763.97021484375,100.990234375,2.1177018673287806,3.0,2.0
2016-03-24,4773.5,4773.5,4734.77001953125,4743.35986328125,1590990000,0.0009730075640255187,4.64013671875,0.09730075640255187,4773.492041015625,4719.720532226563,4576.5286328125,4763.431267195882,4715.4217800945125,59.67398094289765,58.521852490278434,54.595966566755216,3.925885923523218,4854.627224010837,4584.813840442288,4719.720532226563,0.05716723728158179,61.66601351772129,5286610000,1896974000.0,0.8386988962421204,18.788320113754573,27.921679753632134,21.02203278310382,9.782215915765978,0.20492753568170058,13.0,9.0,5.0,59.25408509476786,29.231669740468842,18.30149084257694,4768.85986328125,4821.66015625,4808.8701171875,4795.64990234375,4774.990234375,141.0400390625,2.9546462566774956,4.0,2.0
2016-03-28,4766.7900390625,4787.39013671875,4760.009765625,4785.25,1381000000,-0.001405668992877307,-6.7099609375,-0.1405668992877307,4775.3240234375,4728.5365234375,4581.343232421875,4764.041952989813,4720.313995234321,58.731436092178626,55.23473794408255,54.723720842220686,0.5110171018618672,4850.973884851802,4606.099162023199,4728.5365234375,0.05178657743571504,59.2170390588662,3905610000,1875278000.0,0.7364241461799264,18.6628125293908,28.674201791176056,20.328454556001237,8.413842957001881,0.17650961943053525,13.0,8.0,5.0,59.67398094289765,27.921679753632134,21.02203278310382,4773.5,4768.85986328125,4821.66015625,4808.8701171875,4795.64990234375,125.009765625,2.622514618864691,4.0,2.0
2016-03-29,4846.6201171875,4849.31005859375,4749.77978515625,4756.5498046875,1806490000,0.01674713538268202,79.830078125,1.6747135382682021,4784.958056640625,4742.97001953125,4585.975634765625,4779.056164662119,4732.343149706052,65.67734568035007,58.39811895696039,55.45860046516863,2.939518491791759,4848.4518292715675,4637.488209790932,4742.97001953125,0.04447922264148846,62.09655580019718,5712100000,1862339500.0,0.9700111069974083,19.38114202659127,32.51041780722486,18.00319765278306,7.407283100328948,0.15283399402525083,13.0,9.0,5.0,58.731436092178626,28.674201791176056,20.328454556001237,4766.7900390625,4773.5,4768.85986328125,4821.66015625,4808.8701171875,-2.68994140625,-0.05550138738356081,1.0,2.0
2016-03-30,4869.2900390625,4899.14013671875,4859.35009765625,4875.4599609375,1717820000,0.004677470345696433,22.669921875,0.4677470345696433,4799.020068359375,4751.954516601562,4593.593037109375,4795.462323644007,4745.385710597143,67.35754474921815,62.01947256155745,56.770774884446396,5.248697677111053,4867.821712953047,4636.087320250078,4751.954516601562,0.04876612179122821,61.41251749527238,7429920000,1844223000.0,0.9314600240860244,20.60214311184899,36.316967976277695,16.904392916065746,8.369171830944548,0.1718766342486325,13.0,9.0,10.0,65.67734568035007,32.51041780722486,18.00319765278306,4846.6201171875,4766.7900390625,4773.5,4768.85986328125,4821.66015625,51.43017578125,1.0562150820482286,2.0,2.0
2016-03-31,4869.85009765625,4891.2998046875,4864.41015625,4869.56982421875,1774270000,0.00011501853232331882,0.56005859375,0.011501853232331882,4809.608056640625,4760.276025390625,4601.45103515625,4808.987373464414,4757.239461745629,67.40000333792673,64.19461783689258,58.255543474935635,5.939074361956941,4884.602086156814,4635.949964624437,4760.276025390625,0.05223481163825434,58.94659827686007,9204190000,1837311000.0,0.9656884436004574,21.735929833874014,35.13460485434446,16.354040507910938,9.287058711231204,0.19070522757365485,12.0,9.0,20.0,67.35754474921815,36.316967976277695,16.904392916065746,4869.2900390625,4846.6201171875,4766.7900390625,4773.5,4768.85986328125,-21.47998046875,-0.4410809375649527,1.0,2.0
2016-04-01,4914.5400390625,4917.08984375,4832.06005859375,4842.5498046875,1812250000,0.0091768618150605,44.68994140625,0.91768618150605,4823.563037109375,4770.63203125,4610.308037109375,4828.178767209521,4772.220469109141,70.6775168135861,68.7322384600975,60.35088247196801,8.381355988129492,4909.299639591894,4631.964422908106,4770.63203125,0.05813385204876537,60.809683053959354,11016440000,1831109000.0,0.9897007769608472,22.05059940241125,31.628023012629587,18.51895036007725,10.656260279605265,0.21683128420779044,12.0,10.0,30.0,67.40000333792673,35.13460485434446,16.354040507910938,4869.85009765625,4869.2900390625,4846.6201171875,4766.7900390625,4773.5,-63.85009765625,-1.2992080062172007,1.0,2.0
2016-04-04,4891.7998046875,4917.75,4885.169921875,4911.2099609375,1705730000,-0.004627133809929851,-22.740234375,-0.4627133809929851,4833.17802734375,4779.371020507812,4618.70283203125,4839.746228569153,4783.608977259461,66.9869991530395,69.69004516961559,62.21871501149753,7.471330158118057,4925.26379679959,4633.478244216035,4779.371020507812,0.06105103607389584,58.793282701890824,9310710000,1807834000.0,0.9435213631340046,22.351556849039792,30.457162099178525,17.786456378733682,11.54072302337876,0.23591977358353913,13.0,9.0,35.0,70.6775168135861,31.628023012629587,18.51895036007725,4914.5400390625,4869.85009765625,4869.2900390625,4846.6201171875,4766.7900390625,-58.39990234375,-1.1938326316581649,1.0,2.0
2016-04-05,4843.93017578125,4872.7001953125,4838.6201171875,4855.89990234375,1726010000,-0.009785688461817155,-47.86962890625,-0.9785688461817155,4836.684033203125,4786.155029296875,4623.75783203125,4840.506946244079,4789.353853309156,59.89678540656964,65.82761512706293,62.940495034610606,2.887120092452321,4930.80131534471,4641.50874324904,4786.155029296875,0.06044362757262576,58.392311616041475,7584700000,1789915000.0,0.9642971872966035,21.620712824272154,28.477172529763077,22.32061277046373,11.34003318843985,0.2341081059578007,13.0,9.0,35.0,66.9869991530395,30.457162099178525,17.786456378733682,4891.7998046875,4914.5400390625,4869.85009765625,4869.2900390625,4846.6201171875,28.15966796875,0.5813392626826674,2.0,2.0
2016-04-06,4920.72021484375,4921.509765625,4849.27978515625,4849.580078125,1761770000,0.015852837732144742,76.7900390625,1.5852837732144742,4846.5900390625,4799.750048828125,4631.802431640625,4855.091176898564,4801.8649353600695,66.09615187596299,68.17702359298801,63.987800746286084,4.189222846701924,4941.286672938971,4658.213424717279,4799.750048828125,0.05897666448085251,59.762831489449226,9346470000,1778350500.0,0.990676472382694,21.646938152599706,31.668476730482496,20.252222270224387,11.093942375469926,0.22545363058854984,14.0,8.0,35.0,59.89678540656964,28.477172529763077,22.32061277046373,4843.93017578125,4891.7998046875,4914.5400390625,4869.85009765625,4869.2900390625,26.69970703125,0.5425975439674158,2.0,2.0
2016-04-07,4848.3701171875,4901.490234375,4831.490234375,4893.56982421875,1908940000,-0.01470315207883599,-72.35009765625,-1.470315207883599,4854.541064453125,4808.449560546875,4637.416435546875,4853.869166042006,4806.294000296015,57.13454633899124,63.4692643319695,63.88409346342277,-0.41482913145327416,4939.06018971699,4677.838931376759,4808.449560546875,0.05432546500716988,61.86762784511357,7437530000,1784320000.0,1.0698417324246772,21.303461924512305,28.407771167947793,20.219739209751992,9.808985843515039,0.2023151204719732,13.0,8.0,25.0,66.09615187596299,31.668476730482496,20.252222270224387,4920.72021484375,4843.93017578125,4891.7998046875,4914.5400390625,4869.85009765625,97.52001953125,2.0113979992067987,3.0,2.0
2016-04-08,4850.68994140625,4892.60009765625,4835.35986328125,4883.990234375,1588830000,0.0004784750674307059,2.31982421875,0.04784750674307059,4862.26005859375,4817.876049804688,4645.0668359375,4853.291125199141,4810.522185163657,57.334297443451675,59.24260969954048,62.95579671064632,-3.7131870111058376,4930.926629840463,4704.825469768913,4817.876049804688,0.04692963408237039,61.53709974010546,9026360000,1766938000.0,0.899199632358351,20.98451971271686,26.521282419373925,18.876997102573487,8.102587156367482,0.16703989028864796,12.0,8.0,10.0,57.13454633899124,28.407771167947793,20.219739209751992,4848.3701171875,4920.72021484375,4843.93017578125,4891.7998046875,4914.5400390625,87.5302734375,1.804491206298886,3.0,2.0
2016-04-11,4833.39990234375,4897.5498046875,4833.39990234375,4873.39013671875,1545540000,-0.003564449443554274,-17.2900390625,-0.3564449443554274,4868.921044921875,4822.122534179687,4651.60123046875,4849.674539225433,4812.701015371285,55.267136421077694,53.87673631929465,61.13998463237599,-7.263248313081341,4930.718423339649,4713.526645019725,4822.122534179687,0.04504070080767279,61.723728497508645,7480820000,1754125500.0,0.8810886108206055,20.76818794070643,25.125890379650397,17.47629522573443,7.228474873707707,0.149552592786758,12.0,9.0,10.0,57.334297443451675,26.521282419373925,18.876997102573487,4850.68994140625,4848.3701171875,4920.72021484375,4843.93017578125,4891.7998046875,126.6201171875,2.6196904817683553,4.0,2.0
2016-04-12,4872.08984375,4879.60009765625,4808.91015625,4838.81982421875,1759280000,0.008004705215368002,38.68994140625,0.8004705215368002,4871.468017578125,4828.213037109375,4656.7640234375,4853.750049138991,4818.3570942644965,58.843070924332714,52.145101659836655,59.34100803786813,-7.195906378031474,4933.62537285044,4722.800701368311,4828.213037109375,0.043665155174749386,62.36417227670445,9240100000,1761334500.0,0.9988335548982887,20.004306366949653,23.092460003274294,18.865663314324024,6.807934386748121,0.13973335067869191,12.0,9.0,5.0,55.267136421077694,25.125890379650397,17.47629522573443,4833.39990234375,4850.68994140625,4848.3701171875,4920.72021484375,4843.93017578125,68.240234375,1.4006357962084826,3.0,2.0
2016-04-13,4947.419921875,4951.91015625,4903.60009765625,4904.7900390625,1936450000,0.01546155357164336,75.330078125,1.546155357164336,4879.281005859375,4839.150537109375,4663.30501953125,4870.780935090993,4830.648792132163,64.75134268264074,56.203398666986686,58.71348616369184,-2.510087496705154,4946.358441754412,4731.942632464339,4839.150537109375,0.04430856358896244,63.61103943551127,11176550000,1773536000.0,1.0918582989011782,20.420631743544998,29.139985863669654,17.175397072153654,6.939156484962407,0.14025808592234007,12.0,9.0,10.0,58.843070924332714,23.092460003274294,18.865663314324024,4872.08984375,4833.39990234375,4850.68994140625,4848.3701171875,4920.72021484375,0.7099609375,0.014350124887529958,1.0,2.0
2016-04-14,4945.89013671875,4961.2998046875,4931.81005859375,4947.6201171875,1645810000,-0.00030920867450245915,-1.52978515625,-0.030920867450245915,4886.885009765625,4848.246533203125,4671.883818359375,4884.437153568767,4841.624158283266,64.54869033289319,58.620447379017605,58.694878406757,-0.07443102773939358,4959.200751204924,4737.292315201326,4848.246533203125,0.04577086467939737,61.17380419681404,9530740000,1766773500.0,0.9315342345807202,20.933940189992978,29.232934135796203,16.584216320683954,7.276950187969925,0.14713125416889405,12.0,9.0,25.0,64.75134268264074,29.139985863669654,17.175397072153654,4947.419921875,4872.08984375,4833.39990234375,4850.68994140625,4848.3701171875,0.0,0.0,1.0,2.0
2016-04-15,4938.22021484375,4950.43017578125,4925.4599609375,4938.830078125,1684790000,-0.0015507667301498662,-7.669921875,-0.15507667301498662,4889.25302734375,4856.408032226563,4680.56341796875,4894.2158919824,4850.823782717598,63.476040729322996,59.23426160634699,58.802755046675,0.4315065596719876,4968.613886980881,4744.202177472244,4856.408032226563,0.04620940168525102,58.58783352873804,7845950000,1755653500.0,0.9596369670894627,21.254511758825707,28.343323032566907,16.853430495367203,7.405610094572369,0.1499651650267016,11.0,10.0,30.0,64.54869033289319,29.232934135796203,16.584216320683954,4945.89013671875,4947.419921875,4872.08984375,4833.39990234375,4850.68994140625,-31.990234375,-0.6478089875141868,1.0,2.0
2016-04-18,4960.02001953125,4960.7900390625,4915.6298828125,4919.35986328125,1672260000,0.004414506388753514,21.7998046875,0.4414506388753514,4896.075048828125,4864.626538085938,4689.5726171875,4906.180278809463,4861.223424318899,65.2439005230964,60.779151627259125,59.19803436279183,1.581117264467295,4981.796317466881,4747.456758704994,4864.626538085938,0.04817215811475048,57.62871372311389,9518210000,1697814500.0,0.984948591262473,21.707763050963887,28.040995765702743,15.91039797446915,7.926442448895677,0.1598066624264305,11.0,11.0,40.0,63.476040729322996,28.343323032566907,16.853430495367203,4938.22021484375,4945.89013671875,4947.419921875,4872.08984375,4833.39990234375,-64.22998046875,-1.2949540569560103,1.0,2.0
2016-04-19,4940.330078125,4968.669921875,4915.52001953125,4968.2998046875,1824250000,-0.003969730228651547,-19.68994140625,-0.3969730228651547,4905.7150390625,4871.199536132813,4701.116416015625,4912.38933323047,4868.757391348051,62.310265542016154,59.72618806562605,59.303665103358675,0.4225229622673723,4989.860353117572,4752.538719148053,4871.199536132813,0.04871934155214794,57.308798624587894,7693960000,1708565500.0,1.0677085543398834,22.24946452378763,27.165835665837463,14.856753731892333,8.12755705180921,0.16451445395919492,11.0,11.0,45.0,65.2439005230964,28.040995765702743,15.91039797446915,4960.02001953125,4938.22021484375,4945.89013671875,4947.419921875,4872.08984375,-52.05029296875,-1.0535792577751169,1.0,2.0
2016-04-20,4948.1298828125,4969.31982421875,4928.2900390625,4941.990234375,1781340000,0.0015788023399563311,7.7998046875,0.1578802339956331,4908.456005859375,4877.523022460938,4714.404013671875,4918.887614972657,4876.316676249427,63.0196171364627,58.84278293610623,59.21148866990819,-0.3687057338019599,4998.408378010481,4756.637666911394,4877.523022460938,0.04956833827041625,56.146011948278044,9475300000,1717822500.0,1.036975589736425,22.76293234874037,25.830927070021097,14.081500905624312,8.444361269384398,0.1706576316582994,12.0,10.0,55.0,62.310265542016154,27.165835665837463,14.856753731892333,4940.330078125,4960.02001953125,4938.22021484375,4945.89013671875,4947.419921875,-84.98974609375,-1.7176134844189228,0.0,2.0
2016-04-21,4945.89013671875,4966.60986328125,4932.64013671875,4949.1201171875,1758190000,-0.00045264496825958567,-2.23974609375,-0.04526449682595857,4918.2080078125,4886.374536132813,4727.94662109375,4923.797164381037,4882.942720103648,62.65495252449371,57.30141418115545,58.82947377215764,-1.5280595910021901,4999.834432303276,4772.91463996235,4886.374536132813,0.04643929577295889,54.56199156357962,7717110000,1719100500.0,1.0227383448495304,23.2397239004822,24.682543838756903,13.455469967314777,7.705300237899436,0.15579198131989566,12.0,9.0,35.0,63.0196171364627,25.830927070021097,14.081500905624312,4948.1298828125,4940.330078125,4960.02001953125,4938.22021484375,4945.89013671875,-140.60009765625,-2.842766292207377,0.0,2.0
2016-04-22,4906.22998046875,4921.66015625,4872.02001953125,4898.240234375,2018930000,-0.008018810599038417,-39.66015625,-0.8018810599038417,4923.76201171875,4893.01103515625,4740.399423828125,4920.603130942439,4885.160554424134,56.4282933874287,52.27700837108205,57.518980691942524,-5.2419723208604765,4994.143083065783,4791.878987246717,4893.01103515625,0.041337347160225024,55.94114339385965,5698180000,1740497500.0,1.1599729387718167,21.990299054962495,22.355072449663854,19.924913535671728,6.206719924812031,0.1265069095725315,11.0,10.0,5.0,62.65495252449371,24.682543838756903,13.455469967314777,4945.89013671875,4948.1298828125,4940.330078125,4960.02001953125,4938.22021484375,-130.8701171875,-2.6674272854815606,0.0,2.0
2016-04-25,4895.7900390625,4904.8701171875,4878.3701171875,4891.47998046875,1582270000,-0.0021278948291887367,-10.43994140625,-0.21278948291887367,4930.001025390625,4899.46103515625,4752.978427734375,4916.09165969154,4886.172886294455,54.88211759152209,46.911942870713574,55.39757312769674,-8.485630256983164,4982.385565398747,4816.536504913753,4899.46103515625,0.033850470346623515,53.935337671530384,4115910000,1750561000.0,0.9038645325698448,20.83011884126563,21.53047329168236,19.189954301638195,4.253456884398497,0.08687988762714578,10.0,9.0,5.0,56.4282933874287,22.355072449663854,19.924913535671728,4906.22998046875,4945.89013671875,4948.1298828125,4940.330078125,4960.02001953125,-78.2001953125,-1.5972947101194457,0.0,2.0
2016-04-26,4888.27978515625,4915.0,4875.419921875,4903.81005859375,1825020000,-0.0015340228740055029,-7.51025390625,-0.15340228740055029,4931.62001953125,4901.544018554688,4763.993828125,4911.034955230578,4886.373543328912,53.74131246198789,41.57482636513123,52.63302377518364,-11.058197410052408,4981.0782500813875,4822.009787027988,4901.544018554688,0.03245272560059636,52.909961989635356,2290890000,1751487500.0,1.0419828859754923,19.9834252254984,21.747515402563195,18.164821143811086,3.259394457824248,0.06667773943139926,10.0,10.0,5.0,54.88211759152209,21.53047329168236,19.189954301638195,4895.7900390625,4906.22998046875,4945.89013671875,4948.1298828125,4940.330078125,-125.0595703125,-2.558355409448043,0.0,2.0
2016-04-27,4863.14013671875,4872.91015625,4826.3798828125,4855.3798828125,1938780000,-0.005142841560304978,-25.1396484375,-0.5142841560304978,4923.192041015625,4901.2365234375,4772.537431640625,4902.326806410245,4884.160837937468,49.99506063070776,34.91409559377553,49.08923813890202,-14.17514254512649,4981.312884249862,4821.160162625139,4901.2365234375,0.03267598306241289,53.55210058635783,352110000,1762535500.0,1.0999948653516483,19.094370182209897,19.952373036756832,23.204994792929977,2.201494214050752,0.04526898572032803,10.0,11.0,10.0,53.74131246198789,21.747515402563195,18.164821143811086,4888.27978515625,4895.7900390625,4906.22998046875,4945.89013671875,4948.1298828125,-137.5,-2.8273912767147524,0.0,2.0
2016-04-28,4805.2900390625,4889.16015625,4796.31982421875,4857.60009765625,2161400000,-0.011895626288754735,-57.85009765625,-1.1895626288754735,4909.13203125,4898.008520507812,4777.96203125,4884.683757801564,4876.649333282709,42.63061764378776,24.682870297841873,44.207964570689995,-19.525094272848122,4987.5331963096,4808.483844706025,4898.008520507812,0.03655554106406731,56.35840283242156,-1809290000,1781892000.0,1.212980360201404,18.869379784196248,17.60512126878332,24.28415958573588,0.3352550076362782,0.006976790264707634,10.0,11.0,20.0,49.99506063070776,19.952373036756832,23.204994792929977,4863.14013671875,4888.27978515625,4895.7900390625,4906.22998046875,4945.89013671875,-88.2001953125,-1.8354812008331445,0.0,2.0
